sale_id,order_date,customer_id,product_id,quantity,discount,region_id,channel,promo_code
530,16/10/2022,2003,79,5,0,6,Retail,
531,29/04/2020,2171,232,3,0,6,Online,
532,12/12/2020,1492,101,3,0,8,Online,
533,09/06/2022,255,249,2,0,2,Retail,
534,08/12/2018,2260,210,1,0.05,3,Online,
535,23/07/2020,284,310,7,0,2,Retail,
536,11/08/2019,2328,190,3,0,5,Online,
537,07/07/2024,3240,441,2,0,6,Online,
538,03/07/2023,3275,494,1,0,4,Retail,
539,07/01/2021,2776,437,2,0.05,2,Online,WINTER24
540,17/04/2018,2993,333,4,0.1,9,Retail,
541,27/05/2023,4712,85,1,0,6,Online,
542,31/10/2023,3733,237,5,0.1,1,Retail,
543,05/09/2024,3456,363,3,0,7,Online,
544,18/08/2018,1859,469,4,0.05,7,Partner,
545,30/08/2023,2878,222,6,0.05,4,Online,
546,08/09/2021,3410,283,3,0,7,Retail,
547,14/10/2019,4074,447,2,0.15,3,Partner,
548,26/08/2021,1082,326,4,0,1,Online,
549,17/04/2019,1956,448,2,0,10,Retail,SUMMER23
550,15/03/2018,640,30,3,0.1,1,Online,WINTER24
551,16/10/2019,783,32,5,0,2,Retail,
552,30/12/2021,1342,328,2,0.05,10,Online,
553,07/04/2019,1190,48,3,0.1,5,Retail,WINTER24
554,19/03/2021,2624,232,1,0,8,Online,
555,26/07/2022,620,449,2,0.1,10,Retail,
556,23/03/2023,1368,404,4,0,1,Partner,
557,20/06/2024,1735,361,1,0,7,Online,
558,30/01/2023,715,14,4,0.15,3,Online,SUMMER23
559,02/10/2019,967,44,3,0,4,,
560,01/10/2018,3993,246,2,0,3,Online,
561,27/04/2019,4033,197,5,0.05,4,Online,
562,23/03/2018,3302,469,1,0.15,5,Partner,
563,31/01/2018,4602,302,1,0,8,Retail,WELCOME
564,12/01/2021,4297,398,2,0.1,5,Retail,
565,22/09/2020,3179,212,2,0,8,Retail,
566,21/09/2023,2804,197,4,0,10,Retail,
567,08/09/2018,469,190,4,0,2,Retail,
568,31/08/2024,2070,242,3,0,6,Online,
569,09/06/2022,3119,201,5,0,3,Online,WELCOME
570,22/09/2020,4121,467,1,0,4,Online,
571,15/09/2022,3686,478,3,0.1,2,Retail,WINTER24
572,23/09/2018,1341,417,3,0,1,Partner,SUMMER23
573,22/01/2018,3764,29,2,0,3,Online,
574,01/12/2021,2016,418,3,0,6,Online,
575,25/10/2023,4304,437,2,0.15,6,Retail,
576,19/02/2022,1013,364,2,0,9,Online,
577,11/11/2019,2068,74,4,0,8,Retail,WELCOME
578,17/04/2023,4713,85,1,0.05,9,Online,
579,28/08/2018,3690,315,4,0.1,8,Online,
580,20/02/2018,358,19,4,0,10,,WINTER24
581,21/04/2019,2733,374,3,0.1,1,Retail,
582,28/06/2023,4239,212,3,0,9,Online,
583,14/06/2022,2220,194,6,0,10,Online,
584,12/06/2020,1679,164,3,0.15,9,Online,
585,06/06/2018,3704,277,4,0.1,10,,
586,25/02/2024,4726,230,4,0,2,Online,
587,20/10/2020,854,17,5,0,1,Online,
588,28/10/2019,396,253,3,0.05,9,Online,
589,13/07/2023,2971,87,5,0,10,Online,
590,15/02/2021,915,319,4,0,8,Online,
591,14/08/2022,4298,449,3,0,6,Online,WINTER24
592,16/03/2018,2019,158,3,0,6,Partner,
593,09/08/2020,4857,212,3,0,4,Online,
594,11/08/2024,2924,125,1,0.05,8,Online,
595,26/11/2023,3122,330,1,0,3,Online,
596,01/01/2023,765,164,1,0,4,Online,
597,11/02/2022,3912,385,3,0,3,Online,
598,03/04/2018,2187,80,4,0,8,Online,
599,18/11/2023,2703,441,2,0,5,Online,
600,30/06/2018,3647,377,1,0.05,10,Retail,
601,02/11/2019,1369,243,2,0,2,Online,
602,14/11/2023,3594,315,1,0,9,Retail,
603,20/08/2018,2290,175,3,0,5,Retail,
604,17/04/2024,2493,388,4,0.1,6,Online,
605,19/02/2023,4015,129,1,0,5,Retail,
606,22/05/2022,2097,465,3,0,8,Retail,
607,08/11/2022,1018,83,5,0,4,Retail,
608,29/08/2023,1569,405,3,0,9,Online,
609,03/08/2021,846,206,3,0.1,6,Retail,
610,04/03/2024,4277,329,4,0,2,Online,
611,16/06/2024,4389,335,4,0,5,Retail,
612,21/11/2023,4886,13,2,0.05,5,Online,
613,08/06/2018,1245,9,3,0.1,4,Retail,WELCOME
614,06/05/2022,4738,210,4,0,4,Retail,
615,13/01/2019,916,493,3,0,8,Online,
616,15/12/2019,475,446,1,0,7,Retail,
617,02/04/2018,3843,331,2,0,1,Online,
618,02/02/2024,442,122,4,0.05,5,Online,
619,07/02/2021,4678,165,3,0,5,Online,
620,05/02/2024,2405,378,5,0,8,Online,WINTER24
621,08/01/2020,3647,383,3,0,6,,
622,05/11/2024,3993,147,3,0,5,Retail,WINTER24
623,07/02/2023,197,70,3,0,6,Online,
624,07/05/2019,2387,99,2,0,1,Online,SUMMER23
625,21/11/2023,4041,16,4,0,10,Online,
626,20/09/2023,1162,370,3,0,1,Partner,SUMMER23
627,18/10/2024,4721,42,2,0,1,Online,WINTER24
628,10/03/2022,2094,163,1,0,4,Online,
629,03/08/2020,3033,322,7,0,4,Online,
630,03/12/2019,2162,161,1,0.1,7,Online,
631,07/01/2021,1171,304,6,0.1,8,Online,WELCOME
632,20/10/2024,2290,432,5,0,4,Online,
633,11/02/2023,2990,286,3,0,5,Partner,
634,30/01/2018,4328,439,2,0.05,10,Online,
635,15/11/2019,1394,342,7,0.05,3,Online,
636,25/01/2019,193,292,4,0.05,8,Online,
637,12/05/2024,70,77,4,0.1,4,Online,WINTER24
638,28/05/2021,3366,243,3,0,2,Online,
639,12/01/2018,2918,326,5,0,1,Online,
640,25/02/2022,2919,336,4,0,5,Online,
641,09/06/2022,2941,356,4,0,1,Online,WELCOME
642,24/10/2022,2193,416,2,0.1,9,Partner,
643,18/02/2018,4681,486,7,0.1,10,Online,WELCOME
644,12/09/2022,4221,281,4,0,3,Online,
645,20/08/2023,3218,455,4,0,10,Online,SUMMER23
646,18/09/2018,3310,147,2,0.05,1,Online,
647,16/11/2018,4837,252,4,0.05,8,Retail,
648,05/07/2018,1159,52,1,0,8,Online,SUMMER23
649,26/03/2024,1443,377,1,0,7,Retail,WELCOME
650,12/04/2023,4268,222,3,0,3,Online,
651,21/01/2018,2887,430,3,0,6,Online,SUMMER23
652,16/01/2018,4391,365,1,0.05,7,Online,
653,02/12/2024,523,182,2,0,2,Retail,
654,06/01/2018,2314,18,4,0,6,Retail,
655,03/06/2024,3200,122,2,0,8,Online,
656,29/07/2020,3426,88,5,0.15,3,Online,
657,16/09/2018,3148,190,5,0.1,2,Online,WINTER24
658,29/11/2020,2406,371,3,0,5,Online,
659,03/10/2018,1646,323,4,0.15,10,Online,WELCOME
660,06/04/2020,2784,453,3,0,6,Online,WELCOME
661,15/04/2023,688,473,2,0,7,Online,WINTER24
662,24/08/2021,4117,74,4,0.05,8,,WINTER24
663,06/04/2022,208,199,3,0.1,7,Partner,
664,06/08/2020,4953,431,5,0.05,2,Partner,
665,25/04/2019,4851,280,3,0.05,10,Retail,WINTER24
666,18/02/2019,262,151,2,0.1,7,Online,
667,28/01/2022,3131,152,5,0,8,,
668,03/12/2021,612,31,1,0.1,6,Retail,
669,24/09/2023,3531,56,3,0,6,Online,
670,26/12/2022,2678,146,1,0,4,Retail,SUMMER23
671,09/04/2020,4003,398,1,0,4,Retail,
672,18/07/2021,2444,402,4,0,4,Online,SUMMER23
673,02/10/2018,739,329,5,0.15,10,Online,
674,19/04/2023,4039,36,2,0,3,Retail,SUMMER23
675,17/12/2021,185,150,2,0.1,4,Online,
676,08/03/2022,669,79,3,0.1,5,Retail,
677,24/05/2018,2773,87,4,0.05,3,Partner,WINTER24
678,14/04/2020,3645,225,4,0.1,9,Retail,
679,02/03/2023,4861,207,3,0.15,5,Online,
680,19/02/2024,1597,312,3,0.1,2,Online,
681,23/02/2020,216,235,4,0.05,7,Retail,
682,05/04/2023,1279,225,1,0.05,8,Online,
683,27/06/2018,3549,58,5,0.15,6,Retail,
684,23/06/2024,4638,408,5,0,5,Online,
685,08/01/2024,4964,206,2,0,4,Partner,SUMMER23
686,03/09/2019,3223,143,6,0.05,7,Retail,
687,25/06/2019,754,49,3,0.05,1,Online,
688,07/01/2024,2268,66,2,0.1,8,Retail,SUMMER23
689,04/10/2021,933,402,4,0,10,Online,
690,28/04/2024,2483,372,3,0,3,Retail,WELCOME
691,17/02/2019,836,338,5,0,9,Online,
692,08/11/2022,3564,150,4,0,8,Online,
693,19/11/2022,364,397,1,0,2,Retail,WINTER24
694,05/07/2021,3775,199,2,0,9,Online,
695,07/05/2019,4589,129,2,0,5,Retail,
696,24/09/2022,1317,130,4,0,3,Online,
697,20/06/2022,3681,87,3,0,5,Partner,
698,24/01/2021,627,435,2,0,9,Online,
699,27/09/2020,3583,221,5,0,6,Online,
700,28/11/2021,543,240,2,0,6,Retail,
701,16/09/2023,1177,485,4,0,6,Online,WELCOME
702,26/06/2022,457,226,4,0,8,Online,
703,26/04/2019,1177,109,3,0,4,Online,
704,29/06/2018,361,28,4,0,7,,
705,05/08/2019,4782,19,2,0,5,Retail,
706,30/11/2021,3033,459,4,0.15,6,Online,
707,01/02/2022,286,250,2,0.05,8,Online,
708,01/07/2022,404,406,3,0.05,4,Online,
709,18/07/2021,2327,303,2,0,6,Online,
710,29/07/2024,4223,46,5,0,10,Online,WELCOME
711,02/05/2022,385,119,3,0.1,3,Online,
712,30/12/2018,2191,4,2,0,5,Online,
713,18/10/2023,3093,429,3,0,5,Online,
714,13/06/2024,255,488,2,0,2,Online,WINTER24
715,27/02/2019,114,271,2,0,6,Online,
716,16/03/2024,1263,386,3,0.05,1,Online,
717,28/04/2023,4641,308,3,0,10,Partner,
718,11/08/2024,1506,221,2,0,6,Online,
719,27/02/2023,3962,405,2,0,2,Online,
720,10/12/2023,4161,323,3,0,1,Retail,
721,17/12/2024,1203,68,5,0.05,8,Partner,
722,02/06/2020,4559,69,5,0.05,3,Online,
723,18/03/2021,2463,229,3,0.1,10,Online,SUMMER23
724,20/11/2022,4408,205,5,0,4,Online,
725,08/02/2022,545,468,2,0,7,Online,WELCOME
726,02/08/2019,3178,76,4,0,2,Retail,WELCOME
727,25/07/2024,1587,183,2,0.1,1,Retail,WELCOME
728,03/12/2023,3717,319,2,0.05,3,Online,
729,25/08/2018,1318,96,1,0.05,1,Online,
730,26/09/2023,1669,32,3,0,1,Online,
731,10/05/2024,56,66,2,0,9,Online,
732,23/04/2018,4945,336,4,0.1,1,,
733,12/09/2024,967,387,4,0,6,,
734,02/03/2020,1945,25,3,0.05,5,Online,WELCOME
735,08/08/2021,2499,468,3,0.1,10,Online,
736,21/06/2024,1332,195,5,0.05,5,Online,
737,20/02/2018,3364,459,2,0.1,5,Online,
738,24/05/2018,1400,70,3,0.1,10,Retail,
739,02/09/2022,3548,46,5,0.05,8,Online,
740,02/03/2021,2711,345,1,0,7,Retail,WELCOME
741,03/03/2022,5000,92,3,0,1,,SUMMER23
742,25/01/2019,3903,260,2,0.15,9,Online,
743,14/07/2023,3821,222,4,0,2,,
744,29/03/2021,1635,386,8,0.05,9,Online,SUMMER23
745,19/01/2020,2921,175,3,0.1,5,Online,
746,25/09/2024,3690,200,1,0,6,Retail,
747,07/09/2022,3576,364,2,0.05,9,Retail,
748,27/05/2022,2973,191,3,0,10,Online,
749,28/08/2024,4396,302,3,0.1,8,Online,
750,24/05/2020,217,379,2,0,10,Retail,WELCOME
751,09/12/2019,2818,370,1,0.1,7,Online,
752,23/04/2021,108,445,2,0.1,9,Partner,
753,02/08/2018,2409,398,2,0.1,3,Retail,
754,22/01/2021,1167,388,4,0.1,6,Online,
755,16/03/2024,4839,306,5,0,6,Online,
756,16/03/2024,1448,57,2,0,8,Retail,
757,13/01/2018,1199,173,6,0,7,Online,
758,06/10/2024,1228,241,1,0,2,Online,SUMMER23
759,24/12/2022,4596,353,2,0,7,Online,
760,01/05/2019,308,272,2,0.05,6,Online,
761,29/04/2018,3928,39,1,0,6,Online,
762,07/05/2024,1670,471,2,0,5,Retail,
763,30/06/2020,1200,136,3,0.05,8,Online,
764,25/01/2021,3770,467,5,0,6,Retail,
765,21/04/2020,2149,46,5,0,2,Online,
766,26/10/2019,1667,320,3,0.15,6,Online,
767,20/10/2020,2400,308,3,0,4,Online,
768,30/01/2024,2194,251,1,0.1,5,Retail,
769,26/02/2020,3256,403,3,0,4,Online,
770,13/12/2018,1884,474,2,0,10,Retail,
771,25/08/2018,145,210,4,0.1,3,Partner,
772,20/09/2024,3872,374,10,0,4,Online,
773,27/10/2023,76,29,3,0,8,Retail,
774,26/04/2022,4965,51,2,0,4,Online,
775,10/05/2023,2773,14,4,0,6,Online,WELCOME
776,22/08/2023,386,420,2,0,8,Online,
777,17/08/2018,2215,241,1,0,3,Retail,
778,22/04/2020,447,11,3,0,3,Partner,
779,22/08/2020,4497,184,3,0,8,Retail,
780,13/06/2018,1124,50,2,0,9,Partner,
781,31/08/2022,2082,301,3,0,4,Retail,WELCOME
782,17/01/2019,3902,201,3,0,3,Online,SUMMER23
783,05/08/2019,2464,479,2,0,4,Online,
784,16/12/2021,598,423,1,0.05,3,Retail,WELCOME
785,22/12/2020,4909,231,5,0,2,Retail,
786,17/06/2023,378,65,4,0,3,Online,
787,03/09/2018,883,34,3,0.1,10,Retail,
788,29/09/2023,1880,30,4,0.1,6,Retail,
789,16/06/2023,2817,277,2,0.05,1,Retail,SUMMER23
790,26/05/2023,3561,203,4,0,4,Online,
791,29/07/2021,3394,3,1,0.05,8,Online,
792,17/03/2024,2200,232,5,0,8,Retail,
793,03/10/2021,2792,235,1,0,3,Partner,WELCOME
794,30/12/2018,2,32,2,0.05,6,Retail,WELCOME
795,18/09/2020,1725,256,5,0.1,1,Online,WELCOME
796,08/07/2020,1947,185,1,0,10,Online,WINTER24
797,11/02/2018,3415,196,4,0,3,Online,
798,06/10/2024,958,470,4,0.05,4,Online,
799,23/12/2023,4891,313,1,0,3,Retail,
800,06/07/2021,3276,407,3,0,8,Online,WELCOME
801,29/04/2021,3080,50,4,0,4,Retail,
802,07/07/2023,3860,484,5,0.1,10,Online,SUMMER23
803,22/10/2023,1716,143,2,0,10,Partner,
804,25/05/2022,1530,434,3,0.05,6,Online,
805,05/02/2019,1297,319,2,0,7,Online,
806,25/06/2021,3693,276,1,0.1,9,Online,
807,25/04/2021,2337,361,5,0.05,2,Online,WINTER24
808,08/01/2023,4407,169,2,0,8,Retail,WINTER24
809,18/11/2022,2251,47,1,0.05,7,Online,WINTER24
810,22/11/2024,2377,422,3,0,8,Retail,
811,08/11/2024,2146,6,1,0,1,Partner,
812,02/07/2020,364,66,2,0,5,Retail,
813,09/05/2018,1515,94,1,0,5,Retail,WINTER24
814,14/01/2019,320,428,4,0.05,3,Online,
815,07/09/2021,3160,19,3,0,4,Online,
816,02/09/2024,4453,286,3,0,8,Online,
817,09/04/2019,3441,113,4,0.05,7,Online,
818,11/07/2022,168,217,4,0,8,Online,
819,01/07/2019,2234,112,1,0.05,2,Online,
820,13/02/2019,595,109,3,0.05,6,Partner,
821,10/09/2019,1013,290,4,0.05,7,Online,SUMMER23
822,31/01/2020,4711,438,2,0,5,Online,
823,28/09/2020,3422,285,3,0,8,Online,
824,13/12/2024,1543,324,5,0.05,1,Retail,
825,31/03/2021,2491,10,1,0,9,Retail,
826,04/01/2024,827,83,6,0.15,2,Online,
827,06/12/2021,3442,352,3,0.1,6,Partner,SUMMER23
828,13/09/2018,4208,412,5,0,9,Online,
829,15/06/2022,2334,58,5,0,8,Online,
830,14/08/2024,2442,58,1,0.05,3,Online,
831,20/10/2022,1122,142,3,0,10,Retail,
832,13/10/2019,4263,229,3,0,10,Online,
833,09/09/2022,1305,379,2,0,3,Online,WINTER24
834,07/08/2021,1960,395,3,0.05,3,Retail,
835,17/03/2018,4136,76,3,0,9,Retail,
836,20/05/2019,488,425,9,0.05,10,Partner,
837,16/06/2023,1539,453,5,0,9,Online,
838,24/10/2019,436,335,1,0,9,Online,SUMMER23
839,12/10/2020,3886,22,2,0,10,Online,
840,17/07/2023,1122,197,6,0.05,3,Partner,
841,22/07/2024,4421,361,5,0.05,1,Partner,
842,17/11/2021,470,463,3,0,7,Retail,
843,07/05/2021,3900,375,4,0.15,4,Online,
844,08/02/2024,2550,453,5,0.05,9,Online,
845,28/08/2018,1276,249,6,0,9,Online,WINTER24
846,12/05/2023,3327,332,3,0,5,Partner,
847,13/11/2022,4505,55,2,0,2,Online,WINTER24
848,15/10/2023,3938,274,2,0,8,Retail,WELCOME
849,28/01/2024,1122,103,2,0.05,3,Online,WELCOME
850,27/07/2022,2156,306,2,0,4,Online,
851,14/06/2018,350,451,3,0,5,Online,
852,11/08/2020,2171,157,4,0.15,10,Retail,WELCOME
853,04/03/2018,259,408,2,0,8,Online,
854,30/07/2024,2453,109,1,0,8,Online,WINTER24
855,20/02/2018,2003,277,1,0,2,Online,SUMMER23
856,22/09/2023,177,242,1,0.1,8,Retail,
857,06/09/2021,1838,362,3,0,2,Retail,
858,29/04/2021,2430,295,2,0,3,Retail,
859,01/11/2019,4066,210,3,0,2,Retail,SUMMER23
860,08/11/2023,3959,179,2,0,9,Online,
861,16/12/2021,3918,353,2,0,9,Online,
862,08/09/2019,1604,329,2,0.1,6,Partner,WINTER24
863,17/07/2019,287,281,5,0.1,8,Online,
864,04/02/2021,4555,336,6,0,3,Online,
865,15/03/2022,4868,113,1,0,6,Online,
866,13/06/2021,3709,346,1,0,5,Online,
867,02/03/2022,2360,274,4,0.1,5,Online,SUMMER23
868,22/12/2018,2214,489,3,0,5,Online,SUMMER23
869,06/02/2020,2310,238,1,0.1,10,Retail,WELCOME
870,31/10/2018,2549,312,6,0,4,Online,
871,10/03/2023,2968,497,2,0,5,Online,
872,24/02/2022,2996,61,6,0.1,3,Online,
873,07/08/2019,4207,234,3,0,8,Online,
874,02/01/2019,1097,394,1,0,6,Partner,WELCOME
875,24/07/2022,2213,278,7,0.05,8,Retail,
876,09/08/2023,1634,53,5,0.15,5,Online,
877,04/04/2019,1662,282,2,0.05,1,Online,
878,30/04/2018,988,179,2,0,3,Retail,WINTER24
879,28/07/2022,3122,285,2,0,9,Retail,
880,10/02/2022,4875,84,4,0,6,Partner,
881,30/12/2018,3994,95,5,0,1,Online,
882,09/01/2022,3004,362,4,0.15,3,,
883,23/05/2023,2844,473,2,0,10,Online,
884,06/12/2024,3796,153,3,0,2,Online,
885,01/05/2020,2816,22,5,0,4,Online,
886,07/08/2020,2393,77,3,0,8,Online,
887,12/04/2024,575,441,1,0.1,2,Online,SUMMER23
888,14/04/2023,3261,76,3,0.1,6,Online,WELCOME
889,28/04/2023,4250,332,1,0.05,3,Online,
890,03/02/2020,1683,382,2,0.05,6,Retail,
891,26/03/2021,1202,316,2,0.1,1,Online,SUMMER23
892,18/06/2022,147,24,5,0.05,6,Retail,
893,09/08/2024,1767,360,2,0,7,Partner,
894,20/06/2020,2792,132,3,0.1,1,Retail,
895,12/02/2024,271,21,1,0,10,Online,
896,27/02/2022,16,184,2,0,9,,
897,13/02/2023,2964,67,2,0,5,Partner,
898,11/11/2021,3584,446,2,0,9,Retail,
899,16/05/2024,4243,56,6,0,1,Online,SUMMER23
900,12/01/2020,4020,207,1,0,1,Online,
901,21/08/2022,1032,269,6,0.05,10,Retail,
902,27/07/2024,4146,167,3,0,5,Online,
903,31/10/2023,1725,40,3,0,5,Online,WELCOME
904,27/09/2021,2952,466,2,0,4,Online,WELCOME
905,15/07/2018,13,385,3,0,2,Retail,SUMMER23
906,09/10/2023,1226,76,1,0,10,Online,
907,31/05/2018,659,10,3,0.1,9,Retail,SUMMER23
908,20/12/2020,4530,78,2,0,6,Online,WELCOME
909,29/07/2022,3479,242,2,0,5,Retail,
910,04/03/2019,1977,43,2,0.05,3,Online,
911,27/11/2018,3946,224,3,0,8,Online,
912,08/06/2020,2206,325,3,0.1,6,Online,WINTER24
913,12/08/2020,2973,169,2,0,1,Online,
914,20/12/2018,2621,56,2,0,10,Online,
915,14/03/2024,3619,244,4,0.1,6,Online,
916,23/07/2024,1392,76,3,0,7,Partner,
917,07/08/2023,4473,496,1,0,4,Retail,
918,30/03/2022,3178,459,3,0,3,Online,
919,24/09/2024,4928,355,6,0,4,Online,
920,03/07/2020,2419,340,7,0,2,Online,WINTER24
921,30/03/2022,2158,175,2,0.1,9,Online,
922,09/04/2024,2342,40,2,0,3,Online,WINTER24
923,18/08/2023,4058,184,4,0,1,Online,
924,25/04/2022,2379,262,3,0,5,Online,
925,12/07/2020,2472,76,1,0.05,9,Retail,
926,17/07/2022,2272,244,1,0,1,Online,
927,27/01/2023,2221,419,4,0,7,Online,
928,23/01/2024,3201,72,4,0,10,Retail,
929,11/05/2021,246,210,1,0,1,Online,WELCOME
930,22/07/2022,2344,296,1,0,10,Online,WINTER24
931,30/12/2018,609,373,3,0,2,Online,
932,02/05/2023,352,361,5,0,8,Online,WELCOME
933,19/12/2021,3720,80,1,0.05,9,Online,
934,20/10/2019,293,394,4,0,2,Retail,
935,01/02/2022,3527,79,3,0,7,Retail,
936,28/06/2021,3184,264,1,0,7,Online,
937,16/12/2021,4812,79,2,0.05,7,Retail,
938,02/01/2020,4173,62,3,0,9,Online,
939,05/08/2023,1611,371,4,0.1,3,Online,
940,27/02/2023,4176,68,1,0.1,1,Online,
941,05/06/2021,3628,492,2,0,4,Online,
942,06/12/2023,436,95,6,0.1,2,Retail,WELCOME
943,06/10/2020,3765,444,3,0.15,10,Retail,SUMMER23
944,14/07/2021,3858,457,2,0,4,Retail,
945,06/04/2021,4008,127,3,0,8,Online,
946,25/09/2022,3261,294,4,0.05,6,Retail,
947,27/11/2019,1817,185,2,0,4,Retail,
948,06/06/2019,4131,463,6,0,3,Online,WELCOME
949,12/07/2024,4679,435,4,0,2,,
950,12/09/2021,212,440,4,0.05,2,Online,
951,14/10/2021,4379,319,4,0,9,Online,
952,31/10/2024,2781,153,1,0,4,Retail,
953,22/01/2023,2186,188,6,0,7,Online,
954,25/09/2022,4683,193,2,0,5,Online,
955,25/01/2021,485,347,6,0.05,10,Retail,
956,15/10/2019,2806,297,3,0.05,2,Online,
957,29/01/2020,3979,448,4,0,7,Retail,
958,03/07/2021,2534,474,3,0.05,5,Retail,
959,18/03/2019,835,395,4,0.1,7,Online,SUMMER23
960,13/02/2019,2048,44,2,0.1,1,Retail,
961,20/03/2020,2470,50,4,0,7,Online,
962,03/11/2023,1162,172,3,0,6,Online,WINTER24
963,28/11/2019,4102,469,4,0.05,9,Online,
964,08/04/2018,3167,304,5,0,7,Online,
965,28/01/2023,2978,494,4,0.05,2,Retail,SUMMER23
966,26/06/2019,2609,415,2,0.1,6,Online,
967,07/03/2022,1824,483,4,0,2,Online,SUMMER23
968,10/07/2018,4381,417,1,0,6,Retail,
969,17/02/2023,378,21,1,0.1,3,Online,
970,15/09/2018,742,476,1,0,9,Retail,
971,04/06/2018,785,61,4,0,2,Online,
972,19/02/2022,561,7,1,0,8,Online,
973,25/03/2024,2183,284,3,0.1,8,Online,
974,15/03/2018,2829,157,2,0,1,Online,
975,09/08/2024,2436,50,4,0,4,,WELCOME
976,24/01/2018,1343,386,4,0.05,5,Online,WINTER24
977,15/11/2024,1221,139,6,0,5,Retail,
978,03/12/2024,124,131,6,0,9,Retail,WELCOME
979,08/10/2022,1868,266,3,0.05,6,Retail,
980,09/08/2022,4174,237,3,0,3,Online,
981,23/09/2023,2949,408,5,0,8,Partner,WELCOME
982,26/11/2020,3346,86,1,0,6,Online,
983,06/02/2022,1864,371,4,0.1,4,Online,
984,06/04/2019,3545,499,4,0.05,5,Partner,
985,07/04/2021,371,330,3,0,7,Retail,WINTER24
986,19/10/2023,4250,23,1,0,8,Online,WINTER24
987,10/03/2024,1611,45,8,0.1,8,Online,SUMMER23
988,26/05/2022,4513,195,2,0,4,Online,
989,02/07/2020,1046,194,4,0.1,8,Online,
990,09/10/2022,4352,21,4,0.1,6,Retail,SUMMER23
991,13/03/2018,1605,328,2,0.05,7,Retail,
992,07/04/2020,854,48,5,0,3,Retail,
993,06/02/2024,35,17,1,0.1,10,Partner,
994,05/03/2024,1247,273,6,0,10,Retail,
995,26/06/2018,1150,113,1,0,1,Online,
996,08/12/2019,2177,84,2,0,9,Online,
997,13/04/2023,4906,184,4,0,5,Retail,
998,02/06/2020,3642,104,4,0.05,3,Online,
999,23/03/2021,3928,454,2,0,7,Retail,
1000,03/06/2018,1253,87,3,0.05,4,Online,WINTER24
1001,30/01/2018,2270,442,3,0,1,Retail,
1002,16/11/2020,4960,456,6,0,8,Online,
1003,02/09/2020,3520,98,2,0.05,10,Online,
1004,22/11/2019,4685,349,1,0.1,4,Online,
1005,18/02/2023,4451,310,1,0,5,Online,
1006,16/11/2023,2984,180,4,0,4,Retail,
1007,01/07/2024,1442,465,1,0.05,5,Online,
1008,25/08/2018,4536,251,6,0.05,9,Retail,
1009,26/12/2023,523,44,4,0,2,Retail,SUMMER23
1010,22/09/2019,3033,282,4,0,10,Online,WELCOME
1011,10/09/2019,1320,65,2,0.1,4,Online,
1012,21/04/2022,4749,325,4,0.1,5,Retail,SUMMER23
1013,28/06/2022,664,403,5,0.1,8,Online,
1014,03/09/2024,3172,397,2,0,9,Online,
1015,26/12/2018,1160,350,2,0,8,Retail,
1016,05/08/2019,3319,313,3,0,1,Retail,
1017,04/03/2024,903,116,1,0,1,Retail,
1018,23/10/2022,4414,161,4,0.05,2,,
1019,24/08/2019,1009,183,1,0,3,Online,
1020,05/09/2020,1223,490,4,0,5,Online,
1021,21/06/2023,127,150,4,0,9,Online,
1022,30/05/2019,1053,68,2,0,2,Online,
1023,24/05/2023,859,282,2,0.15,2,Partner,WINTER24
1024,20/03/2020,4584,87,1,0.05,7,Online,WELCOME
1025,21/06/2023,3410,491,1,0,9,Online,
1026,21/10/2024,3586,340,1,0,4,,
1027,17/12/2021,1979,38,2,0,1,Retail,SUMMER23
1028,14/04/2019,2997,3,1,0.05,1,Online,SUMMER23
1029,22/09/2019,4804,101,3,0,10,Online,
1030,08/09/2024,317,44,2,0.1,1,Online,
1031,24/04/2018,2734,193,3,0,9,Online,WELCOME
1032,10/05/2021,3400,156,2,0,7,,
1033,15/11/2024,4708,205,6,0,1,Online,SUMMER23
1034,19/10/2021,4667,491,4,0.05,7,Retail,WINTER24
1035,04/09/2018,304,142,2,0,10,Retail,
1036,05/06/2022,1929,127,5,0,8,Online,
1037,09/05/2024,2450,174,4,0,1,Online,
1038,29/06/2019,1878,118,3,0,5,Online,
1039,26/06/2022,749,25,1,0,6,Retail,
1040,24/07/2021,3275,270,3,0.1,9,Retail,SUMMER23
1041,03/03/2022,3227,318,2,0,2,Retail,
1042,19/12/2019,416,227,1,0,5,Partner,
1043,17/02/2020,222,174,4,0.1,2,Retail,SUMMER23
1044,12/12/2024,3414,225,2,0,5,Retail,
1045,12/03/2024,3931,265,4,0,2,Online,
1046,01/02/2024,2763,118,5,0.05,4,Online,
1047,21/02/2018,4827,233,2,0,3,Online,
1048,02/06/2024,1008,179,4,0,4,Online,
1049,05/07/2023,4529,262,3,0.05,10,Retail,
1050,01/02/2024,657,131,3,0,3,Online,
1051,26/08/2020,3367,360,2,0,7,Online,
1052,18/07/2024,4809,166,1,0,1,Retail,
1053,01/10/2022,4537,41,4,0.05,10,Retail,
1054,23/08/2019,1551,387,5,0.05,2,Online,
1055,20/06/2018,892,463,2,0.05,7,Online,
1056,17/07/2022,3999,45,2,0,5,Online,
1057,23/12/2020,3334,284,2,0.05,6,Online,
1058,31/03/2019,3905,57,3,0,5,Online,
1059,28/12/2019,1366,312,2,0.1,3,Online,WELCOME
1060,03/12/2021,1054,292,2,0,6,Retail,
